Zeitraum,Bibliothek,Entleihungen,Besucher,aktivierte Ausweise
2021-01,Böhlitz-Ehrenberg,200.0,,284.0
2021-01,Fahrbibliothek,439.0,,350.0
2021-01,Gohlis,1740.0,138.0,1375.0
2021-01,Grünau-Mitte,191.0,,265.0
2021-01,Grünau-Nord,739.0,,195.0
2021-01,Grünau-Süd,151.0,,227.0
2021-01,Holzhausen,43.0,,135.0
2021-01,Lützschena-Stahmeln,85.0,,72.0
2021-01,Mockau,124.0,,183.0
2021-01,Onleihe,29283.0,13882.0,
2021-01,Overdrive,451.0,364.0,
2021-01,Paunsdorf,1506.0,720.0,471.0
2021-01,Plagwitz,1502.0,1660.0,1287.0
2021-01,Reudnitz,214.0,,426.0
2021-01,Schönefeld,325.0,3.0,219.0
2021-01,Stadtbibliothek,67372.0,2505.0,8364.0
2021-01,Südvorstadt,1733.0,1203.0,1201.0
2021-01,Volkmarsdorf,281.0,,175.0
2021-01,Wiederitzsch,115.0,,148.0
2021-01,weitere Online-Dienste,26897.0,238352.0,
2021-02,Böhlitz-Ehrenberg,891.0,105.0,102.0
2021-02,Fahrbibliothek,429.0,,92.0
2021-02,Gohlis,2672.0,301.0,293.0
2021-02,Grünau-Mitte,166.0,,56.0
2021-02,Grünau-Nord,439.0,,32.0
2021-02,Grünau-Süd,1093.0,111.0,58.0
2021-02,Holzhausen,28.0,,8.0
2021-02,Lützschena-Stahmeln,97.0,,16.0
2021-02,Mockau,115.0,,56.0
2021-02,Onleihe,26570.0,11950.0,
2021-02,Overdrive,415.0,318.0,
2021-02,Paunsdorf,1383.0,695.0,65.0
2021-02,Plagwitz,1879.0,1412.0,189.0
2021-02,Reudnitz,435.0,99.0,78.0
2021-02,Schönefeld,697.0,66.0,60.0
2021-02,Stadtbibliothek,58621.0,2921.0,1355.0
2021-02,Südvorstadt,2079.0,1690.0,187.0
2021-02,Volkmarsdorf,268.0,,38.0
2021-02,Wiederitzsch,78.0,,35.0
2021-02,weitere Online-Dienste,20421.0,252181.0,
2021-03,Böhlitz-Ehrenberg,4517.0,1014.0,273.0
2021-03,Fahrbibliothek,2032.0,483.0,225.0
2021-03,Gohlis,14022.0,4020.0,687.0
2021-03,Grünau-Mitte,3550.0,81.0,221.0
2021-03,Grünau-Nord,3514.0,1279.0,137.0
2021-03,Grünau-Süd,2872.0,880.0,154.0
2021-03,Holzhausen,1595.0,322.0,87.0
2021-03,Lützschena-Stahmeln,1162.0,277.0,81.0
2021-03,Mockau,2410.0,1402.0,163.0
2021-03,Onleihe,27267.0,12128.0,
2021-03,Overdrive,526.0,394.0,
2021-03,Paunsdorf,6969.0,3164.0,178.0
2021-03,Plagwitz,14375.0,8753.0,503.0
2021-03,Reudnitz,3885.0,1262.0,226.0
2021-03,Schönefeld,2518.0,1680.0,173.0
2021-03,Stadtbibliothek,118447.0,18824.0,2457.0
2021-03,Südvorstadt,13269.0,5225.0,487.0
2021-03,Volkmarsdorf,1784.0,865.0,101.0
2021-03,Wiederitzsch,2572.0,807.0,144.0
2021-03,weitere Online-Dienste,26787.0,303677.0,
2021-04,Böhlitz-Ehrenberg,4762.0,1154.0,90.0
2021-04,Fahrbibliothek,2603.0,885.0,112.0
2021-04,Gohlis,14444.0,3718.0,249.0
2021-04,Grünau-Mitte,3584.0,1283.0,46.0
2021-04,Grünau-Nord,3502.0,2475.0,46.0
2021-04,Grünau-Süd,3204.0,876.0,46.0
2021-04,Holzhausen,1481.0,331.0,36.0
2021-04,Lützschena-Stahmeln,1031.0,259.0,9.0
2021-04,Mockau,2613.0,1637.0,34.0
2021-04,Onleihe,25824.0,14561.0,
2021-04,Overdrive,443.0,332.0,
2021-04,Paunsdorf,6099.0,2413.0,68.0
2021-04,Plagwitz,14143.0,6598.0,247.0
2021-04,Reudnitz,3126.0,1201.0,79.0
2021-04,Schönefeld,2369.0,1532.0,41.0
2021-04,Stadtbibliothek,151079.0,19091.0,1329.0
2021-04,Südvorstadt,13689.0,5406.0,210.0
2021-04,Volkmarsdorf,1813.0,1088.0,25.0
2021-04,Wiederitzsch,2006.0,1622.0,22.0
2021-04,weitere Online-Dienste,27816.0,249326.0,
2021-05,Böhlitz-Ehrenberg,4118.0,1032.0,50.0
2021-05,Fahrbibliothek,2004.0,430.0,35.0
2021-05,Gohlis,13807.0,3540.0,144.0
2021-05,Grünau-Mitte,3414.0,1390.0,32.0
2021-05,Grünau-Nord,3484.0,1156.0,28.0
2021-05,Grünau-Süd,3331.0,915.0,24.0
2021-05,Holzhausen,1635.0,382.0,13.0
2021-05,Lützschena-Stahmeln,787.0,205.0,9.0
2021-05,Mockau,2172.0,1372.0,28.0
2021-05,Onleihe,26314.0,15028.0,
2021-05,Overdrive,473.0,342.0,
2021-05,Paunsdorf,6186.0,2430.0,41.0
2021-05,Plagwitz,13135.0,5824.0,154.0
2021-05,Reudnitz,2755.0,1055.0,30.0
2021-05,Schönefeld,2320.0,1268.0,22.0
2021-05,Stadtbibliothek,162913.0,18066.0,844.0
2021-05,Südvorstadt,12386.0,5120.0,132.0
2021-05,Volkmarsdorf,2135.0,1019.0,18.0
2021-05,Wiederitzsch,1891.0,991.0,24.0
2021-05,weitere Online-Dienste,27676.0,267782.0,
2021-06,Böhlitz-Ehrenberg,4501.0,1189.0,38.0
2021-06,Fahrbibliothek,2560.0,947.0,60.0
2021-06,Gohlis,13000.0,3839.0,157.0
2021-06,Grünau-Mitte,3291.0,2197.0,30.0
2021-06,Grünau-Nord,3770.0,1368.0,17.0
2021-06,Grünau-Süd,2632.0,1128.0,21.0
2021-06,Holzhausen,1548.0,304.0,12.0
2021-06,Lützschena-Stahmeln,946.0,238.0,5.0
2021-06,Mockau,2077.0,1415.0,31.0
2021-06,Onleihe,23816.0,13636.0,
2021-06,Overdrive,454.0,318.0,
2021-06,Paunsdorf,5698.0,2323.0,39.0
2021-06,Plagwitz,12121.0,5830.0,158.0
2021-06,Reudnitz,3189.0,1310.0,52.0
2021-06,Schönefeld,2925.0,1736.0,27.0
2021-06,Stadtbibliothek,173009.0,23839.0,866.0
2021-06,Südvorstadt,11415.0,4972.0,128.0
2021-06,Volkmarsdorf,1668.0,1046.0,15.0
2021-06,Wiederitzsch,1883.0,990.0,15.0
2021-06,weitere Online-Dienste,27600.0,214006.0,
2021-07,Böhlitz-Ehrenberg,5831.0,2421.0,126.0
2021-07,Fahrbibliothek,2521.0,1053.0,70.0
2021-07,Gohlis,16090.0,5619.0,216.0
2021-07,Grünau-Mitte,4223.0,2179.0,41.0
2021-07,Grünau-Nord,3796.0,2045.0,32.0
2021-07,Grünau-Süd,3025.0,1342.0,40.0
2021-07,Holzhausen,695.0,150.0,14.0
2021-07,Lützschena-Stahmeln,858.0,308.0,20.0
2021-07,Mockau,2662.0,2076.0,43.0
2021-07,Onleihe,26344.0,14446.0,
2021-07,Overdrive,447.0,341.0,
2021-07,Paunsdorf,7189.0,3285.0,88.0
2021-07,Plagwitz,15095.0,7592.0,224.0
2021-07,Reudnitz,3403.0,2109.0,111.0
2021-07,Schönefeld,3040.0,3303.0,42.0
2021-07,Stadtbibliothek,181794.0,30478.0,1230.0
2021-07,Südvorstadt,14213.0,6868.0,203.0
2021-07,Volkmarsdorf,1976.0,1381.0,33.0
2021-07,Wiederitzsch,2230.0,1332.0,25.0
2021-07,weitere Online-Dienste,27180.0,247877.0,
2021-08,Buchsommer,,,
2021-08,Böhlitz-Ehrenberg,5159.0,2009.0,48.0
2021-08,Fahrbibliothek,991.0,252.0,32.0
2021-08,Gohlis,15595.0,4889.0,100.0
2021-08,Grünau-Mitte,3380.0,1638.0,26.0
2021-08,Grünau-Nord,4274.0,1568.0,26.0
2021-08,Grünau-Süd,3135.0,4142.0,23.0
2021-08,Holzhausen,1842.0,423.0,9.0
2021-08,Lützschena-Stahmeln,901.0,329.0,17.0
2021-08,Mockau,2563.0,1637.0,18.0
2021-08,Onleihe,26838.0,14900.0,
2021-08,Overdrive,555.0,395.0,
2021-08,Paunsdorf,6611.0,2768.0,24.0
2021-08,Plagwitz,14967.0,6687.0,115.0
2021-08,Reudnitz,3708.0,1768.0,36.0
2021-08,Schönefeld,2866.0,2147.0,16.0
2021-08,Stadtbibliothek,181212.0,26328.0,336.0
2021-08,Südvorstadt,13132.0,6175.0,112.0
2021-08,Volkmarsdorf,1802.0,1199.0,8.0
2021-08,Wiederitzsch,2157.0,1148.0,12.0
2021-08,weitere Online-Dienste,27806.0,222039.0,
2021-09,Buchsommer,5773.0,,
2021-09,Böhlitz-Ehrenberg,6098.0,1975.0,116.0
2021-09,Fahrbibliothek,2600.0,922.0,64.0
2021-09,Gohlis,15034.0,4881.0,264.0
2021-09,Grünau-Mitte,4322.0,2061.0,62.0
2021-09,Grünau-Nord,3679.0,1822.0,33.0
2021-09,Grünau-Süd,3329.0,2806.0,60.0
2021-09,Holzhausen,1839.0,363.0,23.0
2021-09,Lützschena-Stahmeln,720.0,223.0,36.0
2021-09,Mockau,2528.0,1444.0,35.0
2021-09,Onleihe,23793.0,13524.0,
2021-09,Overdrive,510.0,368.0,
2021-09,Paunsdorf,6345.0,2153.0,73.0
2021-09,Plagwitz,14086.0,6656.0,380.0
2021-09,Reudnitz,4132.0,2072.0,50.0
2021-09,Schönefeld,2787.0,1502.0,84.0
2021-09,Stadtbibliothek,180793.0,25487.0,1341.0
2021-09,Südvorstadt,13163.0,7203.0,220.0
2021-09,Volkmarsdorf,2205.0,1436.0,33.0
2021-09,Wiederitzsch,1912.0,1104.0,30.0
2021-09,weitere Online-Dienste,28946.0,218682.0,
2021-10,Buchsommer,0.0,,
2021-10,Böhlitz-Ehrenberg,5463.0,1613.0,46.0
2021-10,Fahrbibliothek,2455.0,848.0,47.0
2021-10,Gohlis,15921.0,5716.0,207.0
2021-10,Grünau-Mitte,3781.0,1861.0,44.0
2021-10,Grünau-Nord,3455.0,2011.0,30.0
2021-10,Grünau-Süd,3260.0,1203.0,32.0
2021-10,Holzhausen,1680.0,345.0,11.0
2021-10,Lützschena-Stahmeln,1167.0,308.0,5.0
2021-10,Mockau,2416.0,1548.0,18.0
2021-10,Onleihe,26376.0,14901.0,
2021-10,Overdrive,511.0,375.0,
2021-10,Paunsdorf,6656.0,2854.0,46.0
2021-10,Plagwitz,15278.0,6930.0,193.0
2021-10,Reudnitz,4126.0,2006.0,67.0
2021-10,Schönefeld,3062.0,2629.0,84.0
2021-10,Stadtbibliothek,186759.0,31756.0,965.0
2021-10,Südvorstadt,13597.0,6609.0,170.0
2021-10,Volkmarsdorf,1982.0,1274.0,14.0
2021-10,Wiederitzsch,2093.0,1495.0,30.0
2021-10,weitere Online-Dienste,33045.0,251469.0,
2021-11,Buchsommer,0.0,,
2021-11,Böhlitz-Ehrenberg,5302.0,1979.0,63.0
2021-11,Fahrbibliothek,2975.0,924.0,63.0
2021-11,Gohlis,15844.0,5891.0,384.0
2021-11,Grünau-Mitte,3902.0,1806.0,48.0
2021-11,Grünau-Nord,3597.0,1374.0,29.0
2021-11,Grünau-Süd,3839.0,1804.0,68.0
2021-11,Holzhausen,1699.0,379.0,17.0
2021-11,Lützschena-Stahmeln,949.0,254.0,8.0
2021-11,Mockau,2822.0,1728.0,51.0
2021-11,Onleihe,25147.0,14774.0,
2021-11,Overdrive,480.0,356.0,
2021-11,Paunsdorf,7468.0,2868.0,86.0
2021-11,Plagwitz,16500.0,7488.0,295.0
2021-11,Reudnitz,4493.0,2504.0,94.0
2021-11,Schönefeld,2945.0,1915.0,56.0
2021-11,Stadtbibliothek,190391.0,31199.0,1760.0
2021-11,Südvorstadt,15356.0,6926.0,230.0
2021-11,Volkmarsdorf,2460.0,1913.0,33.0
2021-11,Wiederitzsch,1800.0,609.0,28.0
2021-11,weitere Online-Dienste,35412.0,230513.0,
2021-12,Buchsommer,0.0,,
2021-12,Böhlitz-Ehrenberg,8120.0,1526.0,8.0
2021-12,Fahrbibliothek,8205.0,584.0,18.0
2021-12,Gohlis,37192.0,4255.0,65.0
2021-12,Grünau-Mitte,9687.0,1320.0,12.0
2021-12,Grünau-Nord,8045.0,1630.0,11.0
2021-12,Grünau-Süd,8813.0,1369.0,15.0
2021-12,Holzhausen,2736.0,131.0,7.0
2021-12,Lützschena-Stahmeln,2217.0,206.0,0.0
2021-12,Mockau,5896.0,1154.0,11.0
2021-12,Onleihe,25553.0,14982.0,
2021-12,Overdrive,564.0,408.0,
2021-12,Paunsdorf,13790.0,2220.0,21.0
2021-12,Plagwitz,33694.0,5924.0,62.0
2021-12,Reudnitz,11379.0,1433.0,19.0
2021-12,Schönefeld,7232.0,1560.0,15.0
2021-12,Stadtbibliothek,263149.0,20561.0,428.0
2021-12,Südvorstadt,31001.0,4506.0,31.0
2021-12,Volkmarsdorf,5877.0,2198.0,2.0
2021-12,Wiederitzsch,3832.0,0.0,2.0
2021-12,weitere Online-Dienste,35392.0,194745.0,
2021-01,Website,,75785,
2021-01,Online-Katalog,,94977,
2021-01,Munzinger,290,125,
2021-01,Linkedin Learn,951,202,
2021-01,filmfriend,2684,3367,
2021-01,Pressreader,19373,42780,
2021-01,TigerBooks,337,743,
2021-01,Social Media,,17520,
2021-01,Genios,3225,,
2021-01,Medici.tv,180,,
2021-01,linguaTV,,,
2021-01,Naxos,,,
2021-02,Website,,72012,
2021-02,Online-Katalog,,110348,
2021-02,Munzinger,233,130,
2021-02,Linkedin Learn,990,169,
2021-02,filmfriend,2207,2740,
2021-02,Pressreader,11375,49519,
2021-02,TigerBooks,281,571,
2021-02,Social Media,,13954,
2021-02,Genios,2873,,
2021-02,Medici.tv,65,,
2021-02,linguaTV,234,,
2021-02,Naxos,,,
2021-03,Website,,86623,
2021-03,Online-Katalog,,146716,
2021-03,Munzinger,275,131,
2021-03,Linkedin Learn,885,145,
2021-03,filmfriend,2100,2538,
2021-03,Pressreader,19158,50926,
2021-03,TigerBooks,311,641,
2021-03,Social Media,,15957,
2021-03,Naxos,133,,
2021-03,Genios,3337,,
2021-03,Medici.tv,121,,
2021-03,linguaTV,600,,
2021-04,Website,,48478,
2021-04,Online-Katalog,,134446,
2021-04,Munzinger,147,134,
2021-04,Linkedin Learn,521,98,
2021-04,filmfriend,2099,2659,
2021-04,Pressreader,18175,48885,
2021-04,TigerBooks,270,651,
2021-04,Social Media,,14374,
2021-04,Naxos,2217,252,
2021-04,Genios,2901,,
2021-04,Medici.tv,80,,
2021-04,linguaTV,1240,,
2021-05,Website,,60624,
2021-05,Online-Katalog,,136333,
2021-05,Munzinger,128,91,
2021-05,Linkedin Learn,381,112,
2021-05,filmfriend,2016,2527,
2021-05,Pressreader,18866,50361,
2021-05,TigerBooks,272,633,
2021-05,Social Media,,16817,
2021-05,Naxos,2866,266,
2021-05,Genios,2448,,
2021-05,Medici.tv,76,,
2021-05,linguaTV,543,,
2021-06,Website,,54886,
2021-06,Online-Katalog,,125281,
2021-06,Munzinger,555,124,
2021-06,Linkedin Learn,549,99,
2021-06,filmfriend,1449,1838,
2021-06,Pressreader,19132,15726,
2021-06,TigerBooks,232,456,
2021-06,Social Media,,14729,
2021-06,Naxos,2056,234,
2021-06,Genios,2965,,
2021-06,Medici.tv,72,,
2021-06,linguaTV,275,,
2021-07,Website,,65646,
2021-07,Online-Katalog,,147586,
2021-07,Munzinger,532,325,
2021-07,Linkedin Learn,274,84,
2021-07,filmfriend,1638,1950,
2021-07,Pressreader,19083,17399,
2021-07,TigerBooks,245,427,
2021-07,Social Media,,14686,
2021-07,Naxos,2362,201,
2021-07,Genios,3180,,
2021-07,Medici.tv,63,,
2021-07,linguaTV,251,,
2021-08,Website,,59165,
2021-08,Online-Katalog,,131968,
2021-08,Munzinger,143,115,
2021-08,Linkedin Learn,605,115,
2021-08,filmfriend,1649,1873,
2021-08,Pressreader,20200,16210,
2021-08,TigerBooks,192,373,
2021-08,Social Media,,11629,
2021-08,Naxos,1744,164,
2021-08,Genios,2623,,
2021-08,Medici.tv,33,,
2021-08,linguaTV,63,,
2021-09,Website,,59892,
2021-09,Online-Katalog,,127720,
2021-09,Munzinger,949,384,
2021-09,Linkedin Learn,366,114,
2021-09,filmfriend,1440,1758,
2021-09,Pressreader,20719,16080,
2021-09,TigerBooks,190,413,
2021-09,Social Media,,12101,
2021-09,Naxos,1695,220,
2021-09,Genios,2914,,
2021-09,Medici.tv,291,,
2021-09,linguaTV,304,,
2021-10,Website,,46830,
2021-10,Online-Katalog,,167943,
2021-10,Munzinger,627,293,
2021-10,Linkedin Learn,514,133,
2021-10,filmfriend,2097,2458,
2021-10,Pressreader,23807,17072,
2021-10,TigerBooks,233,645,
2021-10,Social Media,,15881,
2021-10,Naxos,1808,214,
2021-10,Genios,2928,,
2021-10,Medici.tv,472,,
2021-10,linguaTV,483,,
2021-11,Website,,46805,
2021-11,Online-Katalog,,150423,
2021-11,Munzinger,324,247,
2021-11,Linkedin Learn,469,120,
2021-11,filmfriend,2294,2706,
2021-11,Pressreader,25213,16538,
2021-11,TigerBooks,270,718,
2021-11,Social Media,,13274,
2021-11,Naxos,3350,400,
2021-11,Genios,2774,,
2021-11,Medici.tv,302,,
2021-11,linguaTV,619,,
2021-12,Website,,38450,
2021-12,Online-Katalog,,118627,
2021-12,Munzinger,272,124,
2021-12,Linkedin Learn,384,111,
2021-12,filmfriend,2667,3000,
2021-12,Pressreader,24624,16563,
2021-12,TigerBooks,271,790,
2021-12,Social Media,,15903,
2021-12,Genios,2644,,
2021-12,Medici.tv,102,,
2021-12,linguaTV,81,,
2021-12,Naxos,3492,392,
